DATE,CONTENT
20231005,기성용은 탈압박 장인이었는데 뭔 백승호랑 비교하냐
20231005,가식적인 겸손한 대답이 뭔 재미가 있노
20231005,Psg 챔스에선 강인이 있어야됨 ㅋㅋ
20231005,음바페는 왜이렇게 못해졋냐
20231005,우즈벡 발광하는 이유
20231005,무드릭 이새끼 은근 잘생긴거같음
20231005,아니 포스테코글루는 대체 뭔훈련을 시키는거여????????????????
20231005,강줌마들 목소리크다고 타선수교체때 찬밥연호한거
20231005,루니 vs 케인
20231005,황선홍 u23으로 작년에 일본에 0대3 졌었다
20231005,리버풀전 오심 재경기 ㅋㅋㅋㅋㅋㅋㅋㅋ.gisa
20231005,돈나룸마 이새끼도 자연스럽게 망함
20231005,짭시 본체가 알바레즈네
20231005,백승호같이 얘기하는 애들이 늘어야지 기성용이 더 심했구만
20231005,기성용처럼 잘하고 인터뷰하던가
20231005,근데 백승호가 왜 욕먹는거임?
20231005,강줌마들은 감독마다 다 잡아먹고다님
20231005,알바레즈 <----- 이새낀 축구 재메없을거같은데 이제
20231005,뻥글은 오히려 케인 있어서 우승 못하는것 같은데.txt
20231005,축 신 두
20231005,좆강인빠돌이는 가는 팀마다 감독타령이네 
20231005,베트남도 밀집수비하면 메시 혼자 못 뚫는다
20231005,발굴자
20231005,"찬밥이 <~ 국대, psg, u23 모두 벤치딱"
20231005,내가 파리에 대해 좀알지
20231005,이쯤에서 다시보는 홀란드의 인성
20231004,토요일 토트넘 한일전 겹치네 ㄷㄷㄷㄷㄷㄷ
20231004,우즈벡 보니까 공격도 못하고 심각하던데  4강 어케왔노
20231004,조센징은 다루는 법은 우즈벡한테 배워야지 ㅇㅇ
20231004,황소가 아겜때 진짜 잘 했던거구나
20231004,흙수저인데 너네라면 어디살거냐???
20231004,갑자기 가만히있는 손흥민은 왜패는거냐
20231004,솔직히 오늘 좀 운으로 이긴거같은데
20231004,근데 짱깨새끼들이 생각보다 신사적으로 경기했음
20231004,찬밥 십계명 떳다.txt
20231004,이번 아겜 일본 대학생팀이라고 무시하지마라 ㅋㅋ
20231004,손흥민 토트넘 주장이면 리버풀 지랄하는거 일침해야 되지 않냐
20231004,이강인 걍 결승에서 빼면안돼나??
20231004,지난 아시안겜 일본팀 존나 강했었네
20231004,진지하게 일본응원하면 매국노임?
20231004,좆씹강좆 투명인간보다 더 존재감 없는데
20231004,근데 이강인 군면제 필요함?
20231004,이강인은 이기고 있는 상황에서는 좋은거같음
20231004,이강인은 축구선수로 유명한게 아니라
20231004,이번 멤버는 진짜 황금기인줄 알았는데
20231004,더러운 짱깨놈들아 씻고 다녀 시진핑 씹새기가 비누 안주냐
20231004,아마추어대회 0골0어시 마케팅 GOAT
20231004,찬밥단 피싸개들 설치는거 좆같으면 개추ㅋㅋ
20231004,일본 대표팀 대사 안봐도 뻔하다
20231004,축구 이 병신들은 군면제 아시안게임이 아니라
20231004,정우영 엄원상만 군면제 시키고 나머지는 다 입대시켜라
20231004,팩트)우즈베키스탄에 비하면 일본은 개좆밥이다 ㅋㅋㅋㅋㅋㅋ
20231004,해념 요청)) 대민재 한일전 소신발언 ㅋㅋㅋㅋㅋㅋㅋ
20231004,한일전안보고 창민이 닭집경기볼꺼면 개추ㅋㅋㅋ
20231004,오늘 쿠웨이트 심판이 편파적이라 한국이 고전
20231004,실시간 그 팬덤  개빡친 이유 ㅋㅋㅋㅋㅋ.jpg
20231004,이강인 결국 아겜서 증명을 못 함
20231004,아시안게임에는 이새끼가 젤 그리우면 개추 ㅋㅋㅋ
20231004,오늘 경기도 캐리했다 (0골0어시)
20231004,어뭔상은 전성기 베예린이랑 시합해도 안질거 같은데
20231004,찬밥단 존나웃긴게ㅋㅋ
20231004,부상없는 황희찬 vs 무릎물뺀 박지성
20231004,이제 한일전이냐
20231004,아시안겜 보니깐 손흥민이 왜 대단한지 알겠다
20231004,이강인 있으면 그만큼 상대선수들이 견제해서 
20231004,근데 이강인 어차피 35까지 군대 안 가도 된다며
20231004,의외로 잘어울리는 조합.....jpg
20231004,이강인 공잡을때 풀래시 생각나더라 ㄹㅇ...
20231004,슬슬 이거 들어가야할것 같으면 개추
20231004,빛선홍 < 결승에서 지면 빛 빼야 되냐?
20231004,"그럼 이제 ""진짜 축구""를 봐야겠지?"
20231004,???:아니 씨발 아시안게임 보기보다 어렵다구요ㅋㅋ
20231004,조선 결승 예상
20231004,강인이 ㅈ같이 못했어도 난 강인이 믿을란다
20231004,진심이다.... 일본에 져야 한다......................
20231004,리그앙 공계 이강인 최저활약 언급.twitter
20231004,진짜 시발 존나 못하네
20231004,주영받아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,좆강인 아웃 ㅋㅋㅋㅋ
20231004,정우영은 하는게없네
20231004,개씹창패슼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,홍박사가 잘하노
20231004,대강인 결국 아겜 0골0어시로 면제받으면 ㅈㄴ 웃기겠네
20231004,앰창패스 ㅋㅋ
20231004,또 백패스 역습기점
20231004,엠창패스 ㅋㅋ
20231004,좆강인 템포살인마 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,주멘한테 주는 패스였냐
20231004,속보) 이강인 개같이 거품빠져ㅋㅋㅋ강인맘 오열
20231004,찬밥 아웃
20231004,상상패스 ㅅㅂ ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,방금 누구 어따주노
20231004,백승호 시발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,감전드리블 ㅋㅋㅋㅋ
20231004,이대남들 역대급 엄살 ㅋ
20231004,뭔패스야 미친새끼 ㅋㅋ
20231004,정우영 뭐하냐?
20231004,ㅈㄴ 못하네
20231004,이강인 ㄹㅇ 한숨나오네
20231004,박지성 <- 걍 집 간 것 같으면 개추
20231004,어따주냨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,어디다주냐 병신ㅋㅋㅋㅋ아 ㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,앰창민식 패슼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,앰창패스 ㅋㅋㅋ
20231004,주영받아 ㅋㅋ
20231004,정우영 후반 왜저러노
20231004,앰강인이 다말아먹노 ㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,뭔패스노ㅋㅋㅋㅋ
20231004,심판게이 앤서니 테일러급 미친놈이노ㅋㅋㅋㅋㅋㅋ
20231004,앰ㅋㅋ강인 ㅋㅋ
20231004,꾀병이냐? ㅋㅋㅋ 바로일어나노 ㅋㅋㅋㅋ
20231004,다쓰러져 있는데 휘슬을 안부노 ㅋ
20231004,정우영 빼야겠다
20231004,찬밥 페인트에 아무도안속ㅋㅋ
20231004,ㅅㅂ 뭐 해보던가 백패스로 끝나네
20231004,도미노야? 다 넘어지는데
20231004,씨발 승호야!!!!!!
20231004,저새끼뭐하노 ㅋ
20231004,저미친새끼 어디다 차
20231004,아 ㅅㅂ 이강인 골 넣을생각이 없어ㅡㅡ
20231004,앰창패스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,벌떡 일어나노 ㅋㅋㅋ
20231004,환각패스ㄷㄷ
20231004,아 씨발
20231004,어따주노 ㅋㅋㅋㅋㅋㅋ
20231004,패스 시발아
20231004,슛팅 햄스터 힘 좋노 ㅋㅋ
20231004,특제 버기탄 ㅋㅋㅋㅋ
20231004,오늘 찬밥이 존나잘하는데ㅋㅋㅋ
20231004,중앙에 이강인 하나 박혀있는게 ㄹㅇ 개사기인듯
20231004,메강인 <- 메시 후계자
20231004,특제 버기탄 ㅋㅋㅋㅋ
20231004,버기탄 ㅋㅋㅋㅋㅋㅋ
20231004,이강인이 공달라니까 왜 뒤로 돌리냐 백승호는
20231004,탐욕 시발아ㅋㅋㅋㅋ
20231004,이강인 패스 하나는 일품이노 ㄹㅇ
20231004,버기탄ㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,세계 4대 감독 최근판.jpg
20231004,ㅈ쥐 왜 나댐?
20231004,슈팅햄스터 뭐하냐
20231004,이강인은 면제받고 스텝업 할거다 
20231004,버기탄 ㅋㅋㅋㅋㅋ
20231004,오늘 이강인 폼 좋은데?
20231004,버기탄 ㅋㅋ
20231004,버기 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,버기탄ㅋㅋ
20231004,대버지 ㅋㅋㅋㅋㅋㅋㅋ
20231004,존나 막차노 ㅋㅋㅋㅋㅋ
20231004,그냥 주면 되는거 또 팽이질했쥬
20231004,엄 ㅅㅂ 너가 찼어야지
20231004,오우 슈팅몬스터 ㅋㅋ
20231004,좆영욱 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,이강인 집에 처가라
20231004,다른 축구선수와는 다르게 타종목도 인정해주는 축구선수
20231004,이강인 지린다( 0골0어시)
20231004,강인이는 쇼 그만하고 무대로 올라와줘
20231004,찬밥이가 어시한줄
20231004,대강인 왜 PSG갔는지 알겠네ㅋㅋ
20231004,정우영 개처느려
20231004,우즈벡 전쟁 중단 안하냐? 
20231004,LG트윈스 최고의 유격수 구본혁 사랑해25283
20231004,구본역이 누구야 그만좀해라 
20231004,LG트윈스 최고의 유격수 구본혁 사랑해44845
20231004,LG트윈스 최고의 유격수 구본혁 사랑해47881
20231004,LG트윈스 최고의 유격수 구본혁 사랑해04067
20231004,방금 이강인 드리블 진짜 좋았다
20231004,LG트윈스 최고의 유격수 구본혁 사랑해96548
20231004,LG트윈스 최고의 유격수 구본혁 사랑해22564
20231004,LG트윈스 최고의 유격수 구본혁 사랑해32696
20231004,LG트윈스 최고의 유격수 구본혁 사랑해97597
20231004,LG트윈스 최고의 유격수 구본혁 사랑해39432
20231004,LG트윈스 최고의 유격수 구본혁 사랑해98090
20231004,LG트윈스 최고의 유격수 구본혁 사랑해35018
20231004,LG트윈스 최고의 유격수 구본혁 사랑해63897
20231004,LG트윈스 최고의 유격수 구본혁 사랑해22506
20231004,LG트윈스 최고의 유격수 구본혁 사랑해82734
20231004,케인이 제일 잘한시즌은
20231004,짜이견 짜이까 념글 신고로 내리는거봐라ㅋㅋㅋㅋㅋㅋ
20231004,와 짜이단들 신고삭까지 하네 시발 진짜 ㅋㅋㅋㅋㅋ
20231004,아오 키미히시치 3선이없어서 민재탓아니라고!ㅋㅋㅋㅋㅋㅋㅋ
20231004,이런새끼 진심 존나 싫음 ㄹㅇ..gif
20231004,내 첫야스 상대는 과외쌤이었음.
20231004,하 옛날엔 계집들 강간해도 합법이었지 ㅋㅋ 
20231004,창민이는 나라를 위해서 빨리 꺼져줄이유가있음ㅋㅋ
20231004,내가 뮌혐해결책 딱 정해줌
20231004,이젠 뮌헨 키퍼 병신 타령도 못하겠노 ㅋㅋㅋ
20231004,토미야스 리그앙 15등팀한테 지는데 기점한건 왜 념에 없음?
20231004,오나나 빌드업할때 개깝치는거 꼴보기싫었는데 좆망했네
20231004,이번 챔스 존잼이네  pl 지고 있네
20231004,신고삭) 김민재 빌트 평점 mom 드디어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,와 해축갤 짜이견들 존나 많네 뭐냐?ㅋㅋ
20231004,케좆이 흥민이 빨이라는게 결국 만천하에
20231004,돌문이 3년동안 천억짜리 3명을 팔았는데
20231004,오늘경기 봤는데 뮌헨은 3선이 존재하나싶음
20231004,분명 짜이단은 키퍼가 병신이랬는데
20231004,짜이왜 요즘은 수비 예샷으로 튀어나가는거 안하냐?
20231004,손흥민같은 기생류는 현지에서 좋은 평가 못받음
20231004,나 키미히한테 dm으로 쌍욕 박고 왔다
20231004,손흥민vs마네 진지하게 누가 위임?
20231004,탁구선수들은 왜 귀화선수씀?
20231004,챔스 잘한걸로 김민재 칭찬은 맞지
20231004,김민재 저새끼는 볼처리를 항상 ㅈㄴ게 안일하게함
20231004,손흥민/홀란드 2골차이뿐이 안나네 ㅋㅋㅋ
20231004,김민짜이 미래 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,애미야스는 철저하게 2군임?
20231004,근데 팀내에서 김민재 입지는 쎈편인듯
20231004,사실 토트넘이 무라한테 진건 큰일이 아님
20231004,이건 뭔 상황임?
20231004,지금 중국 호기견들 난리난 이유 ㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,케인이 흥민이랑 접점 없었으면 ㅈㄴ깠을듯ㅋㅋㅋ
20231004,토미야스 엔도는 카마다처럼 좆본기업 스폰서 백퍼 껴있음
20231004,사네는 투헬도 못건드림
20231004,"손흥민, 손뽕 없이는 못 살아~"
20231004,투헬도 콘테 전철 밟고 있는듯
20231004,마네 있었으면 민재 아구창 맞았을듯
20231004,뭔 진팀 평점이 더높노 ㅋㅋ
20231004,이번시즌 뮌헨 10경기 다본사람 평가
20231004,케인이 다이어한테 명령하고 그럴 지위가 안됨
20231004,근데 폰지도 레알급인지 잘 모르겠음
20231004,토트넘은 1월이후 성적 수직하락 기정사실아님?
20231004,명장 텐하흐가 이꼬라지 된 이유
20231004,이로써 확실해진 건 있네 해리케인은 손흥민
20231004,아 씨발 엄마년 자꾸 영화 보러가자고 징징대네
20231004,뮌헨은 전술 진짜 씹 앰창이네
20231004,민짜이 빠는 짱깨가 많아진게 ㄹㅇ체감됨ㅋㅋ
20231004,짜이견들 이제 아무맥락도없이 손뽕시치찾는중 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,레알은 비니시우스랑 벨링엄 빼면 스쿼드 그닥같아 보이는데
20231004,김민재 없으니 털리노 ㅇㅇ
20231004,벨링엄 역전골...gif
20231004,민짜이 나폴리에나 있지 에혀
20231004,저거 씨발 메시임?
20231004,저런 벨링엄이랑 비빈 ㅅㄲ ㅋㅋ
20231004,민까 새끼들 좆폴리 수비보고 어리둥절ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,벨링엄 머리 볼때마다 이상하네
20231004,근데 벨링엄 저건 사단장축구 아니냐?
20231004,지금도 민재 탓임? 
20231004,대링엄<< 응홀보다 위같으면 개추ㅋㅋ
20231004,벨링엄 1골1어시 시발ㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,키미히 개거품인게 얘보다 비수마가 훨 잘함
20231004,벨링엄 피지컬 ㅈ되네 저걸 다 뚫노 ㅋㅋ
20231004,키미히때문에 뮌헨병신축구하네
20231004,좆폴리 멸망 ㅋㅋㅋ
20231004,좆폴리 수비 그냥 병신인데?
20231004,벨링엄ㄹㅇ좆지린다
20231004,벨링엄 미친새끼 ㅋㅋ
20231004,대민재 ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ
20231004,벨링엄 존나 잘한다 미친 ㅋㅋ
20231004,대링엄 시발 ㅋㅋㅋㅋㅋ
20231004,나폴리 뭐냐
20231004,벨링엄 개씹원더골ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,벨링엄 골 미친ㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,김민재와 나폴리는 서로 그리워할듯
20231004,황알지리누 ㅋㅋㅋㅋㅋㅋ
20231004,케인을 저렇게 못쓰는 새끼가 어딨음
20231004,벨링엄 골 ㅋㅋㅋ
20231004,ㅈ폴리 진짜 노답이네 수비
20231004,벨링엄 역전골 ㅋㅋㅋ
20231004,대민재없으니 나폴리 멸망 ㅋㅋ
20231004,벨링엄 골 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,와 벨링엄 원더골 시발ㅋㅋㅋㅋㅋㅋ
20231004,벨링엄 미쳤다 ㅋㅋ
20231004,그래도 뮌헨밖에 중계 안하노 십새기들아ㅋㅋㅋ인기1위팀이노
20231004,뮌헨 딴거 다 제처두고 미드필더들이 좆병신이네
20231004,벨링엄 골 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,4부리그 수준ㅋㅋㅋㅋ
20231004,팀 조직력 개지랄났노 우당탕탕 ㅋㅋㅋㅋㅋㅋ
20231004,케좆 최전방에서 캠핑하는데 공이 안옴ㅋㅋㅋㅋ
20231004,황알이 잘하긴하네 최소 결승은 갈듯
20231004,레알 비니시우스 동점골...gif
20231004,코펜하겐 상대하는데 30분 넘게 아직도 0 : 0 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231004,뮌헨 선수들 거품 좀 있는거 공감 ㅇㅇ
20231004,에효
20231004,이피엘팀 아무도 못이기고 있노
20231004,나폴리는 힘들게 넣어놓고 수비실수로 먹히면
20231004,좆망 ㄹㅇ 쓰레긴데
20231004,뮌헨 로베리 형님들 졸라 그립노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231003,애초에 민재는 손흥민 따위랑 비교될 급이 아닌데
20231003,박지성 드립은 뽀삐성이 ㄹㅈㄷ임
20231003,다시보는 그 때 그 시절 대버지 만화.....manhwa
20231003,이분 진짜 개병신 맞으면 개추.gif
20231003,마테우스가 뭐하는애임?
20231003,투헬<ㅡㅡㅡ트레블 도전하는 뮌헨 리그우승겨우하게만듬
20231003,김민재는 월베타는 수비수고
20231003,팩트은 민재는 쳐망해도 토트넘은 문 부수고 들어감 ㅋ
20231003,손뽕들은 그냥 말하는 족족 쳐맞네
20231003,토트넘 리버풀전 이거 좆다이크 좆팁이 캐리했네 ㅋㅋ
20231003,전라도에 간 호날두...jpg
20231003,진짜 토트넘이랑 뮌헨이랑 다르긴 함ㅋㅋㅋㅋ
20231003,걍 PL에선 톳넘팬하고 분데스에선 뮌헨팬하면 되는거 아님?
20231003,피파시리즈 팬들이 선정한 최고의 사운드트랙 1위
20231003,역시 신두형이야
20231003,축구 병신이랑 축구 도사 투샷 공개 ㄷㄷ
20231003,마테우스 이개새끼는 김민재가 만만한거야 그냥
20231003,모들언니 인터마이애미 와주면 안되나
20231003,손박대전 진짜 아직도하냐?
20231003,민재는 뮌헨에서 망해도 이미 이득인데?
20231003,호날두가 사우디 뛴다고 즐라탄 아래는 아니듯이
20231003,념 요청) 폐닭갤 근황ㅋㅋㅋㅋ.jpg
20231003,김민재가 선발이였던 이유 알려준다 ㅇㅇ
20231003,솔직히 갓흥민 말고는 잘하는 선수 없는듯
20231003,김민재 방출되면 김민재만 이득이지
20231003,카리나 근황 ㅗㅜㅑ.jpg
20231003,뮌헨은 무승부 좀 했다고 발작을 일으키네 ㅋㅋ
20231003,독일 모든 사람들이 민재 쉴드치는데?
20231003,이 새끼들 그냥 월클 맞으면 개추 ㅋㅋㅋ
20231003,좆두 타지키스탄 팀상대로 득점ㅋㅋㅋㅋ
20231003,"전반기도 안끝났는데 벌써 감독,전설들한테 찍힌 민짜이"
20231003,팩트)민짜이 없을때 뮌헨 승률
20231003,김민재 신처럼 빨아재끼더니 거품이었노
20231003,아니 독일 모든 사람들이 방충망 까는데
20231003,염전에서 일하는 호날두
20231003,창민이가 박지성보단 위지 ㅆㅂ ㅋㅋ 장난하나
20231003,손까에 그렇다고 민자이뽕도 아니고 이강인도까면
20231003,민재가 끝났으면 손흥민은 이미 죽었지
20231003,왠지 이번챔스는 이렇게 4강될거같음
20231003,신두형 지금 폼이면 월드컵 까지도 가능할듯
20231003,우리흥 국적이 뻥글이다?
20231003,걍 김민재는 끝났음 ㅇㅇ
20231003,손흥민 << 비유하자면 ‘정주영’ 아님?? ㅇㅇ
20231003,✅
20231003,"손뽕 멸망) 독일 언론, 김민재 극찬....""김민재는 뭔헨의 카이저'"""
20231003,발밑 씹창에 옵트랩도 못만드는 병신을
20231003,진지하게 손흥민 국적 뻥글이었으면 어느정도냐??
20231003,손뽕들 논리는 뭐 맞는게 없음
20231003,[오피셜]이새끼 신이면 개추.jpg
20231003,근데 진짜 라리가는 저번시즌에 3팀 조별탈하는거보고 느꼇지만
20231002,이새끼 뭐냐 도플갱어냐?
20231002,쟤들 요번에 일본대표팀 올사회인구성인데 이길수있겠나
20231002,야구선수들은 걍 운동신경이 ㅆㅎㅌㅊ인데 시대 잘타고남
20231002,개축이 욕먹어도 국제경쟁력 0은 아님
20231002,근데 어쩌다가 미국에서 야구가 인기종목이 됐냐
20231002,115.137 <-빠따쿠 기습시위중ㅋㅋㅋ
20231002,개리그 구단수 못줄이는 이유가
20231002,야구 좆발리고 있노
20231002,박영현 투수 진작에 쓰지ㅅㅂㅋㅋㅋㅋ
20231002,박영현 축구하자
20231002,박지성 걸그룹 치면 소녀시대 써니 느낌이지
20231002,이제개축이국내스포츠원탑먹는거지ㅇㅇ
20231002,의족이 야구 대표팀 보내라 홈런왕이잖아
20231002,야구 저런거 왜보는거임? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231002,"속보)) 호날두 "" 나는 전생에 요동의 왕이었다"""
20231002,야구는 진짜 존나 재미가 없네
20231002,와 박영현ㄷㄷㄷ
20231002,어제 반대 사드 드립이 진짜 존나웃겼음
20231002,개축 요즘 평관 1만이다
20231002,"빠따충 새끼들 그와중에 "" 상대 공 개좋네""ㅋㅋㅋㅋㅋㅋㅋ"
20231002,박영현 ㅅㅂㄷㄷㄷ
20231002,박영현 오승환 같음 ㄷㄷㄷㄷ
20231002,근데 아시안게임 병역특례 아니꼬와도 못건드리지않냐
20231002,님들 좌윙 탑 5 꼽으면 누구누구 들어감?
20231002,개빠따들 국대는 인기 좆도 없는데 패악질하더니
20231002,해축난제) 사무엘에투vs즐라탄 누가더 윗급임?
20231002,빠따는 진짜 한결같이 개병신이네 ㅋㅋㅋ
20231002,■ 손뽕들아 손흥민 얼마나 병신인지 알려줄게 ■
20231002,손흥민은 국뽕빼도 존나 대단한선수는 맞지
20231002,빠따쿠들은 왜 축구에 열등감 느끼지??
20231002,???: 에라이 때려쳐라 한국야구 욕먹이지말고
20231002,빠따가 관중으로서는 좋은 시스템이긴 함
20231002,찬밥단 왜 창민이랑 비교질임?
20231002,10개구단) 해외축구보단 야구다
20231002,김미희님 강등당했어요
20231002,공중파 축구 중계한다고 어제 개빠따들 지랄하더니 꼬시다
20231002,투수만 존나불쌍하네 시발ㅋㅋ
20231002,솔직히이제개축이국내스포츠원탑먹는다본다
20231002,독일은 일본 못이겨도 한국은 일본이길수있음
20231002,해축난제) PSG 마르세유 어디가 더 근본클럽이냐
20231002,뉴스에도 박제된 롤러스케이트 세레모니
20231002,타자들이 전혀 못침
20231002,야구 경기마다 거의 매진아니냐?ㅋㅋㅋㅋㅋㅋ
20231002,짱깨 키퍼 별명 모음
20231002,"야구 A조,B조 총 6개로 쎄쎄쎄놀이 하는거 개코미디"
20231002,대만투수 공봐라 시팔
20231002,일뽕들만 들어와봐라. 이래도 일본인 빨 수 있냐??
20231002,야구 타자새끼들 진짜 싹다쳐갈아라
20231002,저게 저새끼들실력이지 ㅋㅋ 좃크보 탱탱볼 빵빵치다가
20231002,야구 존나 지루하면 개추 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231002,찬밥레이 - 그래도 팽이는 돈다 
20231002,근데 이재성 <- 잘하는거 맞냐??
20231002,이강인은 jk아트사커 가면됨
20231002,어제 중국전 봤으면 오늘 이강인 쉴드 못침
20231002,현실에서 이강인까면 벌레취급하더라
20231002,김민재 지금 제일 문제가 뭐냐면 욕심이 너무 많음
20231002,이강인 PSG 가지말고 좀 낮은 클럽에서 스텝업 하는 게 낫지 않았냐?
20231002,해충이들은 psg가 빅클럽이냐고 할떈 언제고 ㅋㅋㅋㅋ
20231002,근데 이강인 너무 까지마라 
20231002,어제 한국 중국 축구한거 설영우 투입시점 대충 몇분이냐?????
20231002,이강인이 대형 유망주면 이새끼 3분의 1은 가야하는데......
20231002,근데 팽이 돌면 안 어지러움?
20231002,여기 축리웹 하는 새끼있냐?
20231002,손흥민 드리블.gif
20231002,강인맘들은 이강인 기술력 좋다는데 막상 실용성 하나 없는거 같이 느껴짐
20231002,김민재=코비인 이유
20231002,이강인 걱정은 할 필요가 없긴하지 
20231002,흥민 쏜 근황
20231002,김민재는 더맇 부상 복귀하면 바로 벤치임 
20231002,이강인 << 해충계에 페독 슼갈을끌고온 죽을죄를지은새끼
20231002,이강인 겉멋충인게
20231002,이강인 김민재 현 상황 그냥 이거임
20231002,축구 천재 (아시아 U-23 3경기 0골 0어시)
20231002,근데 엔도는 리버풀 오기 전에도 못했음?
20231002,내가 한 제일 병신짓 -> 작년 앰창민 폼보고 이강인한테 기대 건것
20231002,본인이 축구 예전보다 못하면 자기도알아?
20231002,콜드 라이스의 드리블 장면 gif
20231002,이천수<- 알고보니 호날두 선배였노ㄷㄷ 알 나스르출신ㄷㄷ
20231002,그래도 어제 팽이는 꽤 볼만했음
20231002,이강인 어짜피 나중가면 잘할게 뻔해서
20231002,영국이 섬나라였음??
20231002,이강인 걱정은 하는거 아니랬음
20231002,너넨 죽음에 대해 생각해본 적 있냐
20231002,이강인 드리블러라면서 스피드 씹창이면 답 없는거 아님?ㅋㅋ
20231002,이강인 까들 ㅈㄴ 이해 안되는점
20231002,박지성은 원피스로치면 누구임?
20231002,PSG 베스트 11 라인업.txt
20231002,이강인은 원피스로 치면 딱 코비 <<< 이새끼지 ㅋㅋ
20231002,투헬 갓동님 신비한 전술 노트 유출 ㅋㅋㅋㅋ
20231002,이강인은 173인데 발도 느린 게 문제..
20231002,PSG<< 얘네 이강인 왜 영입함?
20231002,10년 후 메호대전
20231002,이강인은 팽이돌때 무아지경임
20231002,요즘 센국 남자 MZ헤어스타일 때문에 북조선 축구선수 헤어스타일이
20231002,손흥민=도플라밍고 김민재=카타쿠리
20231002,[속보] 결국 인정하고 숭배하는 리버풀
20231002,김민재는 원피스로 치면 딱 이거지
20231002,민재도 우파똥받이할줄몰랐겠지
20231002,짜이랑 찬밪 처맞는거 보면
20231002,안녕하세요 성시경입니다
20231001,차게 식는 정면볼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231001,홍현석이였다면ㅋㅋㅋㅋㅋㅋㅋㅋ
20231001,어림없는 슛ㅋㅋㅋ
20231001,패스를 하노 그냥 ㅋㅋㅋ
20231001,이강인 팀에 도움이 하나도 안됨
20231001,23세 흙수저 vs 31세 은수저 닥전? 
20231001,이강인이 제일 못하는고같은데
20231001,중화요리스 반대사드 티벳쿠르투아ㅋㅋㅋㅋ
20231001,ㅈ까치 차네 시벌럼
20231001,탄밥인 ㅋㅋㅋ
20231001,이강인ㄴ 병신
20231001,찬밥이 하는게 없노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231001,짱깨새끼들은 애미애비도없노
20231001,이강인 = 병신
20231001,ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231001,찬밥 탐욕슛 ㅋㅋㅋ
20231001,?
20231001,근데 진짜 프리킥 잘 차는거 맞음???
20231001,씨발 찬밥아
20231001,이강인 씨발 존나느리네
20231001,그냥 까는거에요 ㅋㅋ
20231001,무리키 도와줘!!!!
20231001,찬밥인은 진짜 도룸이 안되노 ㅋㅋㅋㅋ
20231001,홍박사 : 좆강좆ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
20231001,중화요리스ㅋㅋㅋㅋㅋㅋ
20231001,ㅈㄴ 약한거봐라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
